ms,0_torque,0_accel,0_vel,0_pos,0_output,0_p,0_i,0_d,1_torque,1_accel,1_vel,1_pos,1_output,1_p,1_i,1_d
137,0.20532973,2.3411138,0.43257302,0.032235164,0.038388222,0.46776482,0.06695347,-0.4314184,0.10265644,1.1704608,0.21633928,0.016123034,0.019191142,0.23387697,0.033476446,-0.215739
138,0.20436707,2.330138,0.43490866,0.032668903,0.038213566,0.4673311,0.0674208,-0.43371317,0.10218657,1.1651036,0.21750706,0.016339958,0.019100498,0.23366004,0.033710107,-0.21693109
139,0.20343773,2.3195417,0.4372335,0.033104975,0.03803193,0.466895,0.0678877,-0.43609735,0.101703964,1.159601,0.21866941,0.016558046,0.019011874,0.23344195,0.03394355,-0.21809338
140,0.2024712,2.3085215,0.43954754,0.033543367,0.03785654,0.46645662,0.06835416,-0.43839213,0.10123213,1.1542212,0.21982633,0.016777294,0.018924177,0.23322271,0.03417677,-0.21924077
141,0.20153792,2.2978806,0.44185075,0.033984065,0.037680805,0.46601593,0.06882018,-0.4406869,0.10076523,1.1488978,0.22097789,0.016997695,0.018835194,0.2330023,0.034409773,-0.22040306
142,0.20060281,2.2872188,0.4441433,0.03442706,0.037504703,0.46557295,0.06928575,-0.4429817,0.100291476,1.1434962,0.22212408,0.017219245,0.018747136,0.23278075,0.034642555,-0.22155045
143,0.19966573,2.2765343,0.44642517,0.034872346,0.037326038,0.46512765,0.069750875,-0.44530627,0.09982264,1.1381507,0.2232649,0.01744194,0.018658902,0.23255806,0.034875114,-0.22269784
144,0.198715,2.2656946,0.4486963,0.035319906,0.03715364,0.4646801,0.07021555,-0.44754145,0.09935289,1.1327946,0.22440037,0.017665772,0.018571593,0.23233423,0.03510745,-0.22383033
145,0.19779763,2.255235,0.45095676,0.03576973,0.03697647,0.46423027,0.070679784,-0.44983622,0.09888805,1.1274947,0.22553052,0.017890736,0.0184841,0.23210926,0.035339557,-0.22496282
146,0.19685483,2.2444854,0.45320663,0.036221813,0.036803357,0.4637782,0.07114356,-0.4520714,0.09842223,1.1221836,0.22665536,0.01811683,0.018396437,0.23188317,0.03557144,-0.2260953
147,0.19593364,2.233982,0.45544586,0.03667614,0.036627688,0.46332386,0.07160688,-0.45433637,0.0979555,1.116862,0.22777489,0.018344045,0.018309698,0.23165596,0.0358031,-0.22721289
148,0.19499883,2.2233238,0.4576745,0.0371327,0.036453873,0.4628673,0.07206975,-0.45657155,0.09749369,1.1115966,0.22888912,0.018572377,0.018222783,0.23142762,0.036034524,-0.22833048
149,0.19407389,2.2127779,0.45989254,0.037591483,0.036281914,0.4624085,0.072532155,-0.45877692,0.09703095,1.1063206,0.22999808,0.018801821,0.018135693,0.23119818,0.036265723,-0.22944807
150,0.19315879,2.2023442,0.4621001,0.03805248,0.036109604,0.46194753,0.072994106,-0.4609823,0.09656726,1.1010337,0.23110177,0.019032372,0.01804953,0.23096763,0.03649669,-0.23055075
151,0.19224186,2.1918895,0.4642972,0.03851568,0.03593474,0.4614843,0.07345559,-0.46321747,0.096108526,1.0958034,0.23220019,0.019264024,0.017963193,0.23073597,0.03672743,-0.23165344
152,0.1913113,2.1812794,0.4664838,0.03898107,0.03576394,0.46101892,0.07391661,-0.46539304,0.095648855,1.0905622,0.23329337,0.01949677,0.017877787,0.23050323,0.03695793,-0.23274122
153,0.19040239,2.1709163,0.4686599,0.03944864,0.035592802,0.46055135,0.07437716,-0.4675686,0.095194146,1.0853778,0.23438133,0.019730607,0.017791104,0.23026939,0.0371882,-0.23384391
154,0.18949166,2.1605325,0.47082564,0.039918385,0.03542131,0.4600816,0.07483724,-0.46974418,0.09473262,1.0801156,0.23546408,0.01996553,0.017706454,0.23003447,0.03741823,-0.23491679
155,0.18857904,2.150127,0.47298098,0.04039029,0.035251684,0.45960972,0.07529685,-0.47188994,0.094281934,1.074977,0.23654163,0.020201532,0.01762053,0.22979847,0.03764803,-0.23600458
156,0.18767633,2.1398344,0.47512597,0.040864345,0.03507951,0.45913565,0.07575598,-0.4740655,0.09382446,1.069761,0.23761399,0.02043861,0.017535537,0.22956139,0.03787759,-0.23707746
157,0.18676007,2.1293876,0.4772606,0.041340537,0.03491141,0.45865947,0.07621464,-0.47618148,0.09337195,1.0646017,0.23868117,0.020676758,0.017450377,0.22932324,0.03810691,-0.23815034
158,0.18586548,2.1191878,0.47938487,0.04181886,0.03474076,0.45818114,0.07667282,-0.47832724,0.092918545,1.059432,0.23974319,0.02091597,0.017366145,0.22908403,0.038335994,-0.23920833
159,0.18495733,2.1088333,0.48149887,0.042299304,0.034571975,0.4577007,0.07713053,-0.4804432,0.092470065,1.0543185,0.24080007,0.021156242,0.017281748,0.22884376,0.03856484,-0.24026631
160,0.18405908,2.0985918,0.48360258,0.042781856,0.034402855,0.45721814,0.077587746,-0.48255917,0.09202073,1.0491954,0.24185182,0.021397568,0.01719718,0.22860244,0.03879344,-0.24132429
161,0.18315905,2.0883298,0.48569605,0.043266505,0.034235604,0.4567335,0.07804448,-0.48464534,0.091570474,1.0440617,0.24289845,0.021639943,0.017112445,0.22836006,0.0390218,-0.24238227
162,0.18226898,2.0781815,0.4877793,0.043753244,0.03406802,0.45624676,0.078500725,-0.4867315,0.09111933,1.0389178,0.24393994,0.021883363,0.017028645,0.22811663,0.03924992,-0.24342535
163,0.1813771,2.0680125,0.4898524,0.04424206,0.033900097,0.45575795,0.078956485,-0.48881766,0.09067314,1.0338305,0.24497631,0.02212782,0.01694578,0.22787218,0.03947779,-0.24445353
164,0.18048345,2.0578232,0.49191532,0.044732947,0.03373184,0.45526704,0.07941175,-0.49090382,0.090231955,1.0288002,0.24600762,0.022373311,0.016861644,0.22762668,0.039705418,-0.24549662
165,0.17958799,2.0476136,0.49396804,0.04522589,0.033567667,0.4547741,0.07986653,-0.49293038,0.089784,1.0236927,0.24703386,0.022619832,0.01677955,0.22738017,0.0399328,-0.2465099
166,0.17871426,2.0376515,0.49601066,0.04572088,0.033400953,0.45427912,0.080320805,-0.49498674,0.0893469,1.0187091,0.24805507,0.022867376,0.016695082,0.22713262,0.04015993,-0.24755298
167,0.177827,2.0275352,0.49804327,0.046217907,0.03323391,0.45378208,0.08077459,-0.4970431,0.08889718,1.0135815,0.24907121,0.023115939,0.016613763,0.22688407,0.040386815,-0.24855135
168,0.176938,2.017399,0.50006574,0.046716962,0.03307096,0.45328304,0.081227876,-0.49903986,0.088464215,1.0086449,0.2500823,0.023365516,0.01653007,0.22663449,0.04061345,-0.24957953
169,0.17607075,2.007511,0.5020782,0.047218032,0.032905467,0.45278198,0.081680655,-0.50106645,0.08801861,1.0035644,0.2510884,0.023616102,0.016447313,0.2263839,0.040839832,-0.25059283
170,0.17518999,1.9974687,0.50408065,0.04772111,0.032739647,0.45227888,0.082132936,-0.503093,0.08757799,0.99854046,0.25208947,0.023867691,0.016365498,0.2261323,0.041065965,-0.2515912
171,0.17430747,1.9874064,0.5060731,0.04822619,0.03257791,0.45177382,0.08258471,-0.50505996,0.087142386,0.99357384,0.25308552,0.024120279,0.01628463,0.22587973,0.041291844,-0.25257468
172,0.17344667,1.9775919,0.5080556,0.048733253,0.03241144,0.45126674,0.083035976,-0.5070865,0.086711824,0.9886647,0.25407663,0.02437386,0.016201384,0.22562614,0.04151747,-0.25358796
173,0.1725607,1.9674903,0.5100282,0.049242295,0.032251276,0.4507577,0.083486736,-0.50902367,0.08626859,0.98361105,0.25506276,0.024628429,0.016120188,0.22537157,0.041742843,-0.25457144
174,0.17170826,1.957771,0.5119908,0.049753305,0.032086365,0.4502467,0.08393698,-0.5110204,0.08583628,0.9786819,0.2560439,0.024883982,0.016038831,0.22511601,0.04196796,-0.2555549
175,0.17083056,1.9477637,0.51394355,0.050266273,0.031925544,0.44973373,0.084386714,-0.5129576,0.085403115,0.97374314,0.25702012,0.025140515,0.015958413,0.22485949,0.042192817,-0.2565235
176,0.16997463,1.9380045,0.5158864,0.050781187,0.031762205,0.4492188,0.08483593,-0.5149245,0.08497494,0.96886116,0.2579914,0.02539802,0.015876736,0.22460198,0.04241742,-0.25750697
177,0.16910529,1.9280926,0.51781946,0.05129804,0.031600744,0.44870195,0.085284635,-0.5168617,0.08454007,0.9639029,0.25895777,0.025656495,0.015796002,0.22434351,0.042641763,-0.25847554
178,0.16824596,1.9182947,0.51974267,0.05181682,0.031441182,0.44818318,0.08573282,-0.518769,0.08411021,0.9590018,0.25991923,0.025915934,0.015715107,0.22408406,0.042865846,-0.25944412
179,0.16739672,1.908612,0.5216561,0.05233752,0.031279095,0.44766247,0.08618048,-0.5207062,0.0836795,0.9540909,0.26087576,0.026176332,0.015635159,0.22382367,0.04308967,-0.2603978
180,0.16653402,1.8987757,0.5235598,0.052860126,0.031118892,0.44713986,0.08662762,-0.5226135,0.08325382,0.94923747,0.26182744,0.026437683,0.01555505,0.22356232,0.04331323,-0.26135147
181,0.16568136,1.889054,0.52545375,0.053384632,0.030960582,0.44661537,0.087074235,-0.5244911,0.08282729,0.9443743,0.26277426,0.026699984,0.015474785,0.22330001,0.043536533,-0.26230514
182,0.16483876,1.8794469,0.52733797,0.053911027,0.030799754,0.44608897,0.08752032,-0.5263984,0.08239994,0.93950176,0.2637162,0.02696323,0.01539547,0.22303677,0.04375957,-0.2632439
183,0.16398275,1.8696868,0.52921253,0.054439303,0.030640826,0.4455607,0.08796588,-0.52827597,0.081977636,0.9346867,0.2646533,0.027227415,0.015315995,0.22277258,0.043982342,-0.2641827
184,0.16313685,1.8600421,0.5310774,0.05496945,0.030481577,0.44503054,0.088410914,-0.5301535,0.08155448,0.929862,0.26558557,0.027492534,0.015236363,0.22250746,0.04420485,-0.26512146
185,0.16228926,1.8503782,0.5329326,0.055501454,0.030324228,0.44449854,0.088855416,-0.53200126,0.08113049,0.92502785,0.26651302,0.027758583,0.015157685,0.22224142,0.04442709,-0.26604533
186,0.16145177,1.8408293,0.5347782,0.05603531,0.030166574,0.4439647,0.08929938,-0.533849,0.08071158,0.92025155,0.26743567,0.028025558,0.01507885,0.22197445,0.044649065,-0.2669692
187,0.16061264,1.8312618,0.53661424,0.056571007,0.030008607,0.443429,0.08974281,-0.53569674,0.08029183,0.91546565,0.26835352,0.028293453,0.014998756,0.22170654,0.04487077,-0.26790798
188,0.15977184,1.8216752,0.5384407,0.057108533,0.02985254,0.44289148,0.0901857,-0.5375147,0.07986538,0.9106034,0.26926655,0.028562263,0.014921818,0.22143774,0.04509221,-0.26880205
189,0.15894116,1.812204,0.54025763,0.05764788,0.029693961,0.44235212,0.09062806,-0.53936243,0.079455726,0.9059326,0.2701748,0.028831983,0.014842521,0.22116801,0.045313377,-0.26972592
190,0.15809709,1.8025801,0.542065,0.058189042,0.029539496,0.44181097,0.09106987,-0.54115057,0.079033524,0.90111876,0.27107832,0.02910261,0.014765281,0.22089739,0.045534275,-0.27062
191,0.15727493,1.7932061,0.54386294,0.058732007,0.029382512,0.441268,0.09151114,-0.5429685,0.07862227,0.8964297,0.2719771,0.029374138,0.014686782,0.22062586,0.045754902,-0.27152896
192,0.15643935,1.783679,0.5456514,0.059276763,0.029227436,0.44072324,0.09195186,-0.54475665,0.0782043,0.89166415,0.27287114,0.029646562,0.014609236,0.22035344,0.045975257,-0.27242303
193,0.15561393,1.7742678,0.54743034,0.059823304,0.029072061,0.4401767,0.09239204,-0.5465448,0.077791415,0.8869566,0.27376044,0.029919878,0.014531542,0.22008012,0.046195336,-0.2733171
194,0.15478691,1.7648383,0.5491999,0.06037162,0.028918587,0.4396284,0.09283167,-0.5483031,0.07737774,0.88223994,0.27464503,0.03019408,0.014454797,0.21980593,0.046415143,-0.27419627
195,0.15397,1.7555242,0.55096006,0.0609217,0.028762609,0.4390783,0.09327075,-0.55009127,0.07696912,0.877581,0.27552494,0.030469164,0.0143768005,0.21953084,0.046634674,-0.27509034
196,0.15313977,1.7460581,0.55271083,0.061473534,0.02860853,0.43852645,0.093709275,-0.5518496,0.07655382,0.8728459,0.27640015,0.030745126,0.014300864,0.21925488,0.04685393,-0.2759546
197,0.15231964,1.7367072,0.55445224,0.062027115,0.028456368,0.43797287,0.09414725,-0.55357814,0.07614951,0.868236,0.2772707,0.031021962,0.014222566,0.21897803,0.047072906,-0.27684867
198,0.1515097,1.7274725,0.55618435,0.06258243,0.028303914,0.43741757,0.094584666,-0.5553067,0.07573261,0.86348265,0.27813655,0.031299666,0.014147434,0.21870033,0.047291607,-0.27769804
199,0.15069821,1.7182201,0.5579072,0.063139476,0.028151162,0.43686053,0.09502152,-0.5570352,0.07533257,0.85892147,0.27899775,0.03157823,0.014071051,0.21842177,0.047510028,-0.2785623
200,0.14988513,1.7089496,0.5596208,0.06369824,0.027998112,0.43630177,0.09545782,-0.55876374,0.07492587,0.8542844,0.27985436,0.03185766,0.013994519,0.21814235,0.04772817,-0.27942657
201,0.14907046,1.6996609,0.5613251,0.06425871,0.027846977,0.4357413,0.09589356,-0.5604625,0.074518375,0.8496383,0.28070632,0.032137938,0.013918947,0.21786207,0.047946032,-0.28027594
202,0.14826599,1.6904886,0.56302017,0.064820886,0.027693346,0.4351791,0.09632874,-0.562191,0.07411599,0.8450504,0.28155366,0.032419067,0.013842121,0.21758093,0.04816361,-0.2811402
203,0.14744821,1.6811645,0.56470597,0.065384746,0.027543835,0.43461525,0.09676336,-0.56385994,0.07370694,0.8403865,0.28239638,0.03270104,0.013767358,0.21729895,0.04838091,-0.28197467
204,0.14665237,1.6720905,0.5663826,0.06595029,0.027394034,0.43404973,0.097197406,-0.56552887,0.07330886,0.83584774,0.2832345,0.03298386,0.01369245,0.21701615,0.048597928,-0.28280914
205,0.145855,1.662999,0.56805015,0.0665175,0.027241737,0.4334825,0.09763089,-0.5672276,0.07291002,0.83130026,0.28406808,0.03326751,0.013616297,0.21673249,0.04881466,-0.2836585
206,0.1450443,1.6537557,0.5697085,0.06708638,0.027091354,0.4329136,0.098063804,-0.56889653,0.07250454,0.82667714,0.28489706,0.03355199,0.013542201,0.21644801,0.04903111,-0.28447807
207,0.1442438,1.6446288,0.5713577,0.06765692,0.026942894,0.43234307,0.09849615,-0.57053566,0.07211002,0.82217884,0.28572148,0.0338373,0.013466865,0.2161627,0.049247272,-0.28531253
208,0.14345355,1.6356184,0.57299787,0.068229094,0.026796356,0.43177092,0.098927915,-0.572145,0.07170889,0.81760526,0.28654137,0.034123432,0.013392486,0.21587656,0.04946315,-0.2861321
209,0.1426735,1.6267246,0.57462907,0.06880291,0.026645124,0.4311971,0.09935911,-0.5738139,0.07131285,0.8130898,0.28735673,0.03441038,0.013317965,0.21558961,0.04967874,-0.28695166
210,0.14186849,1.617546,0.5762512,0.069378346,0.026495807,0.43062165,0.09978973,-0.57545304,0.070916064,0.80856574,0.28816757,0.034698144,0.013244402,0.21530186,0.049894042,-0.28775632
211,0.14107366,1.6084836,0.5778642,0.0699554,0.026348412,0.4300446,0.10021978,-0.57706237,0.07052437,0.80409974,0.2889739,0.034986716,0.013169598,0.21501328,0.050109055,-0.2885759
212,0.14028905,1.5995377,0.57946825,0.070534065,0.026202954,0.42946595,0.100649245,-0.5786419,0.07012608,0.7995585,0.28977573,0.03527609,0.013096858,0.21472391,0.05032378,-0.28936565
213,0.13951476,1.5907094,0.5810634,0.07111433,0.026052788,0.42888567,0.10107813,-0.580281,0.069738775,0.7951426,0.2905731,0.035566263,0.013021771,0.21443373,0.050538216,-0.2901852
214,0.1387154,1.5815953,0.5826495,0.071696185,0.025906764,0.4283038,0.101506434,-0.58186054,0.06933897,0.7905841,0.29136595,0.035857234,0.012949858,0.21414277,0.05075236,-0.29096007
215,0.13793808,1.5727326,0.58422667,0.072279625,0.025760457,0.42772037,0.10193416,-0.58344007,0.06895606,0.7862183,0.29215434,0.036148995,0.012875594,0.213851,0.05096621,-0.29176474
216,0.13715926,1.5638527,0.585795,0.07286464,0.025613874,0.42713535,0.10236129,-0.5850196,0.06856064,0.7817098,0.2929383,0.036441542,0.012803398,0.21355847,0.05117977,-0.2925396
217,0.13637896,1.5549558,0.58735436,0.07345121,0.025469221,0.42654878,0.10278784,-0.5865693,0.068176225,0.7773268,0.2937178,0.03673487,0.012728859,0.21326512,0.051393036,-0.29334426
218,0.13560894,1.5461763,0.5889049,0.07403934,0.025324292,0.42596066,0.103213795,-0.58811903,0.06777934,0.77280164,0.29449287,0.037028976,0.012658596,0.21297103,0.051606007,-0.29408932
219,0.13483745,1.53738,0.5904467,0.074629016,0.025179088,0.425371,0.10363916,-0.58966875,0.067405224,0.7685361,0.29526353,0.037323855,0.012583777,0.21267614,0.051818684,-0.29489398
220,0.13406448,1.5285668,0.5919797,0.07522023,0.025033616,0.42477977,0.10406394,-0.5912185,0.06700684,0.7639938,0.2960298,0.0376195,0.012513243,0.2123805,0.052031063,-0.29563904
221,0.13329007,1.5197371,0.59350383,0.075812966,0.024890073,0.42418703,0.10448813,-0.5927384,0.06663127,0.7597117,0.29679167,0.03791591,0.012440357,0.21208408,0.052243147,-0.2964139
222,0.13252595,1.511025,0.5950192,0.076407224,0.024746254,0.42359278,0.10491172,-0.5942583,0.06624319,0.7552868,0.29754916,0.03821308,0.012369551,0.21178693,0.052454934,-0.29715896
223,0.13176034,1.5022957,0.5965259,0.077002995,0.024602167,0.422997,0.10533472,-0.5957782,0.06586618,0.7509883,0.2983023,0.038511008,0.0122963935,0.21148899,0.052666422,-0.29793382
224,0.13099334,1.4935504,0.59802383,0.07760027,0.024460018,0.42239973,0.105757125,-0.59726834,0.06547664,0.74654686,0.29905105,0.038809683,0.012225315,0.21119031,0.052877612,-0.29867887
225,0.13023661,1.4849225,0.59951305,0.07819904,0.0243176,0.42180097,0.106178924,-0.59875846,0.065098174,0.7422317,0.29979545,0.039109107,0.012154099,0.21089089,0.053088505,-0.29942393
226,0.12947845,1.4762782,0.60099363,0.07879929,0.024172708,0.4212007,0.10660013,-0.6002784,0.06471898,0.7379082,0.30053553,0.039409272,0.012082748,0.21059072,0.053299095,-0.300169
227,0.12870714,1.4674839,0.6024655,0.07940102,0.024034172,0.42059898,0.10702073,-0.6017089,0.064339064,0.73357654,0.30127126,0.039710175,0.01201237,0.21028982,0.053509384,-0.30089915
228,0.12796965,1.4590752,0.6039288,0.08000422,0.02389095,0.41999578,0.107440725,-0.603199,0.06396433,0.7293039,0.3020027,0.040011812,0.011941858,0.20998819,0.05371937,-0.3016293
229,0.1272072,1.450382,0.6053835,0.08060888,0.023749672,0.41939113,0.10786012,-0.6046593,0.06358888,0.72502315,0.30272987,0.04031418,0.011870109,0.20968582,0.053929057,-0.30237436
230,0.1264551,1.4418067,0.6068296,0.08121499,0.023608133,0.418785,0.1082789,-0.60611963,0.063206844,0.7206673,0.30345273,0.04061727,0.011800438,0.20938273,0.05413844,-0.30308962
231,0.12570164,1.433216,0.60826707,0.08182254,0.02346854,0.41817746,0.10869708,-0.60755014,0.06283587,0.7164376,0.3041713,0.04092108,0.011730634,0.20907892,0.05434752,-0.30380487
232,0.12495849,1.4247428,0.60969603,0.08243152,0.023328677,0.41756848,0.10911465,-0.60898066,0.062464193,0.71219975,0.30488563,0.04122561,0.011659592,0.20877439,0.05455629,-0.30453503
233,0.12421393,1.4162534,0.6111165,0.08304192,0.023190767,0.4169581,0.109531604,-0.61038136,0.06208592,0.7078868,0.30559567,0.041530848,0.011590634,0.20846915,0.054764763,-0.3052354
234,0.12347976,1.4078827,0.6125286,0.08365374,0.023048177,0.41634625,0.10994795,-0.6118417,0.061718736,0.70370024,0.30630147,0.041836794,0.011520434,0.2081632,0.054972924,-0.30595064
235,0.12272067,1.3992279,0.6139322,0.08426697,0.022911958,0.41573304,0.110363685,-0.6132126,0.06134495,0.6994385,0.30700305,0.042143445,0.011451215,0.20785655,0.05518078,-0.306651
236,0.12199551,1.3909596,0.6153273,0.084881596,0.02277106,0.4151184,0.1107788,-0.6146431,0.060976382,0.69523615,0.3077004,0.042450797,0.011381865,0.2075492,0.05538833,-0.30735135
237,0.12124542,1.3824074,0.616714,0.08549762,0.02263432,0.41450238,0.11119331,-0.616014,0.060607117,0.6910259,0.30839354,0.042758845,0.011312384,0.20724115,0.055595573,-0.3080517
238,0.120517455,1.3741074,0.61809224,0.08611502,0.022497326,0.413885,0.111607194,-0.6173849,0.060237158,0.68680775,0.30908245,0.043067582,0.0112449825,0.20693243,0.055802505,-0.30872226
239,0.119788155,1.365792,0.6194622,0.086733796,0.022357866,0.4132662,0.11202046,-0.6187856,0.05987827,0.6827158,0.30976722,0.04337701,0.011174146,0.20662299,0.05600913,-0.3094375
240,0.11904571,1.3573269,0.62082374,0.08735394,0.022220366,0.41264606,0.112433106,-0.6201565,0.059501085,0.67841524,0.31044778,0.043687116,0.011106491,0.20631288,0.056215443,-0.31010807
241,0.11831371,1.3489808,0.6221769,0.087975435,0.02208481,0.41202456,0.11284513,-0.62149763,0.059140846,0.6743079,0.31112415,0.043997902,0.011038709,0.2060021,0.056421444,-0.31077862
242,0.117592044,1.3407526,0.62352175,0.08859828,0.021949008,0.41140172,0.11325653,-0.62283874,0.058779933,0.67019284,0.3117964,0.044309363,0.010969698,0.20569064,0.056627136,-0.31146407
243,0.116869085,1.3325096,0.6248584,0.08922247,0.02181296,0.41077754,0.11366731,-0.62417984,0.058412474,0.66600317,0.3124645,0.044621494,0.010901663,0.2053785,0.056832515,-0.31213462
244,0.1161448,1.3242514,0.6261868,0.08984799,0.021676652,0.41015202,0.114077464,-0.62552094,0.058050204,0.6618727,0.31312844,0.04493429,0.010834612,0.20506571,0.05703758,-0.31279027
245,0.115419134,1.3159777,0.6275069,0.09047484,0.021540098,0.40952516,0.11448699,-0.62686205,0.057693176,0.6578019,0.31378826,0.04524775,0.010766327,0.20475225,0.057242334,-0.31346083
