index,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25,-26,-27,-28,-29,-30,-31,-32,-33,-34,-35,-36,-37,-38,-39,-40,-41,-42,-43,-44,-45,-46,-47,-48,-49,-50
84.0,-51.28736,-50.267006,-49.25644,-48.24597,-47.235516,-46.215252,-45.204792,-44.18453,-43.17406,-42.153793,-41.133522,-40.12307,-39.102806,-38.08254,-37.062275,-36.032204,-35.012028,-33.981953,-32.961685,-31.931612,-30.90154,-29.86166,-28.831583,-27.791698,-26.751823,-25.711946,-24.66226,-23.612568,-22.553072,-21.493578,-20.424274,-19.345148,-18.266033,-17.167295,-16.068571,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
83.0,-51.09121,-50.070854,-49.060287,-48.040012,-47.01975,-46.009293,-44.989025,-43.96876,-42.948486,-41.91841,-40.89814,-39.87788,-38.84781,-37.817734,-36.787663,-35.75759,-34.727608,-33.697533,-32.65765,-31.61777,-30.57789,-29.53801,-28.488317,-27.438625,-26.379135,-25.319643,-24.260149,-23.190842,-22.11173,-21.032621,-19.933895,-18.835154,-17.716808,-16.588648,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
82.0,-50.895058,-49.874702,-48.85433,-47.834053,-46.81379,-45.793526,-44.76345,-43.743187,-42.713104,-41.68303,-40.662758,-39.622883,-38.59281,-37.562737,-36.522858,-35.48298,-34.443188,-33.403305,-32.353615,-31.303926,-30.25424,-29.204552,-28.145052,-27.075745,-26.006447,-24.937147,-23.84823,-22.759308,-21.660582,-20.561857,-19.433708,-18.305544,-17.157776,-15.990385,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
81.0,-50.708714,-49.67855,-48.658176,-47.628094,-46.60783,-45.57776,-44.547684,-43.517612,-42.48753,-41.447647,-40.41757,-39.377693,-38.337814,-37.29793,-36.258053,-35.208366,-34.158768,-33.109077,-32.04958,-30.990084,-29.93059,-28.861286,-27.791979,-26.712864,-25.623951,-24.535036,-23.436312,-22.327774,-21.209433,-20.071478,-18.923714,-17.766127,-16.56932,-15.362761,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
80.0,-50.51256,-49.4824,-48.452217,-47.422134,-46.392063,-45.36199,-44.331917,-43.292038,-42.252148,-41.212265,-40.17238,-39.132504,-38.082817,-37.033127,-35.98344,-34.923946,-33.874348,-32.81485,-31.745544,-30.67624,-29.597132,-28.51802,-27.438906,-26.340176,-25.241455,-24.132925,-23.014585,-21.886433,-20.738668,-19.581099,-18.403912,-17.197287,-15.97106,-14.760203,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
79.0,-50.31641,-49.286247,-48.256065,-47.216175,-46.186104,-45.146225,-44.106342,-43.066463,-42.016766,-40.976883,-39.92719,-38.877506,-37.82782,-36.768322,-35.708828,-34.649334,-33.58012,-32.510815,-31.431702,-30.35259,-29.263674,-28.174755,-27.076025,-25.967487,-24.849152,-23.721006,-22.583052,-21.435284,-20.258097,-19.071104,-17.864494,-16.618639,-15.343435,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
78.0,-50.12026,-49.090096,-48.050106,-47.010216,-45.970337,-44.930458,-43.880768,-42.83108,-41.79119,-40.731693,-39.682,-38.62251,-37.563015,-36.503517,-35.434216,-34.364914,-33.285892,-32.20678,-31.117859,-30.02894,-28.930216,-27.821682,-26.713144,-25.584991,-24.456848,-23.309088,-22.14171,-20.96452,-19.767717,-18.551302,-17.305462,-16.020376,-14.6961975,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
77.0,-49.924107,-48.884136,-47.844147,-46.804256,-45.75457,-44.704884,-43.655193,-42.605507,-41.55581,-40.49631,-39.43681,-38.36751,-37.29821,-36.228905,-35.159603,-34.080494,-32.991665,-31.902744,-30.804016,-29.70529,-28.58695,-27.468609,-26.340456,-25.202496,-24.04493,-22.877554,-21.700369,-20.493755,-19.26753,-18.011885,-16.726814,-15.392749,-14.009733,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
76.0,-49.727955,-48.687984,-47.638187,-46.58849,-45.538803,-44.489117,-43.42962,-42.379932,-41.31062,-40.25112,-39.181812,-38.112514,-37.043213,-35.9641,-34.875183,-33.786266,-32.68763,-31.588902,-30.480366,-29.371832,-28.243685,-27.105728,-25.967768,-24.810192,-23.63301,-22.44602,-21.239412,-20.013184,-18.747728,-17.46266,-16.128551,-14.745511,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
75.0,-49.531803,-48.482025,-47.432228,-46.38253,-45.323036,-44.263542,-43.204044,-42.14455,-41.075237,-40.00593,-38.936623,-37.857517,-36.7686,-35.689487,-34.590763,-33.49204,-32.393402,-31.275059,-30.156715,-29.028566,-27.890612,-26.742847,-25.585272,-24.408081,-23.221092,-22.004679,-20.778456,-19.512997,-18.218119,-16.89382,-15.51072,-14.059047,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
74.0,-49.33565,-48.276066,-47.22627,-46.166763,-45.10727,-44.047775,-42.97847,-41.90917,-40.839855,-39.760742,-38.681625,-37.592712,-36.503796,-35.405067,-34.306343,-33.19781,-32.089367,-30.961216,-29.833065,-28.695108,-27.537539,-26.379967,-25.202776,-24.00597,-22.789558,-21.55353,-20.297884,-19.003002,-17.678701,-16.295557,-14.863482,-13.343163,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
73.0,-49.129692,-48.079914,-47.02031,-45.950996,-44.891502,-43.8222,-42.752895,-41.673786,-40.594666,-39.515553,-38.42663,-37.337715,-36.23899,-35.130455,-34.021923,-32.903584,-31.775524,-30.647373,-29.499607,-28.351843,-27.184465,-25.99747,-24.810472,-23.594051,-22.358025,-21.092573,-19.807505,-18.4832,-17.109861,-15.687516,-14.186825,-12.707572,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
72.0,-48.93354,-47.873955,-46.804543,-45.745037,-44.665928,-43.596626,-42.517513,-41.438404,-40.349476,-39.260555,-38.17163,-37.07291,-35.96438,-34.855843,-33.727695,-32.609356,-31.471489,-30.323723,-29.16615,-27.99877,-26.821585,-25.624783,-24.408361,-23.172325,-21.916683,-20.621809,-19.307318,-17.943783,-16.531214,-15.050085,-13.480747,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
71.0,-48.73739,-47.667995,-46.598583,-45.52927,-44.45016,-43.37105,-42.29194,-41.203022,-40.114094,-39.015366,-37.906826,-36.808105,-35.689766,-34.571423,-33.443275,-32.30532,-31.157646,-30.000072,-28.832691,-27.645697,-26.448896,-25.23248,-24.00625,-22.740791,-21.465534,-20.141237,-18.787516,-17.38475,-15.92315,-14.383234,-12.7256365,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
70.0,-48.53143,-47.462036,-46.382816,-45.313503,-44.224586,-43.145477,-42.056557,-40.957832,-39.868904,-38.76037,-37.65183,-36.533493,-35.415154,-34.287003,-33.149048,-32.001286,-30.843803,-29.666615,-28.489426,-27.292624,-26.076208,-24.840176,-23.594332,-22.309258,-20.99477,-19.650858,-18.257906,-16.81591,-15.295526,-13.677156,-11.932025,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
69.0,-48.32547,-47.256077,-46.176857,-45.097736,-44.00882,-42.919903,-41.821175,-40.72245,-39.613907,-38.50537,-37.387024,-36.26869,-35.130733,-33.992775,-32.845013,-31.687445,-30.520153,-29.333157,-28.136353,-26.929743,-25.693712,-24.447872,-23.172606,-21.867916,-20.524006,-19.150671,-17.718489,-16.217648,-14.638481,-12.941659,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
68.0,-48.12932,-47.050117,-45.96109,-44.87216,-43.783245,-42.68452,-41.585793,-40.47726,-39.368717,-38.250374,-37.12222,-35.994076,-34.85612,-33.708355,-32.550785,-31.373602,-30.196503,-28.999699,-27.793087,-26.566862,-25.311216,-24.045761,-22.741072,-21.416767,-20.043434,-18.630869,-17.149649,-15.599808,-13.952017,-12.166935,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
67.0,-47.92336,-46.83435,-45.745323,-44.656395,-43.55767,-42.458946,-41.35041,-40.24188,-39.123528,-37.995377,-36.857414,-35.719463,-34.5717,-33.414127,-32.24675,-31.05976,-29.872852,-28.656433,-27.440014,-26.194174,-24.918913,-23.633842,-22.309538,-20.946003,-19.543247,-18.091452,-16.571001,-14.962377,-13.226326,-11.323565,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
66.0,-47.7174,-46.62839,-45.529556,-44.440628,-43.332096,-42.223564,-41.11503,-39.99669,-38.86853,-37.73057,-36.59261,-35.44485,-34.28728,-33.1199,-31.942715,-30.745916,-29.539394,-28.313168,-27.077133,-25.811678,-24.52661,-23.212116,-21.868196,-20.475239,-19.04306,-17.542227,-15.9629345,-14.285719,-12.471215,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
65.0,-47.51144,-46.412624,-45.31379,-44.215054,-43.10652,-41.988182,-40.86984,-39.7515,-38.613533,-37.475574,-36.327805,-35.17024,-34.00286,-32.825672,-31.628872,-30.422266,-29.205936,-27.969902,-26.714252,-25.429182,-24.124498,-22.780582,-21.40724,-19.994667,-18.51345,-16.973387,-15.345117,-13.589448,-11.657265,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
64.0,-47.30548,-46.206665,-45.098022,-43.98948,-42.880947,-41.762608,-40.634457,-39.496502,-38.358536,-37.21077,-36.053192,-34.88582,-33.708633,-32.521637,-31.31503,-30.098616,-28.872478,-27.616829,-26.341564,-25.036879,-23.71258,-22.349049,-20.946283,-19.49448,-17.98384,-16.384932,-14.688072,-12.844144,-10.774668,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
63.0,-47.09952,-45.9909,-44.882256,-43.763905,-42.645565,-41.527225,-40.389267,-39.251312,-38.10354,-36.945965,-35.77858,-34.6014,-33.414406,-32.2176,-31.001186,-29.774965,-28.529213,-27.253948,-25.968876,-24.644575,-23.290854,-21.907707,-20.47552,-18.984486,-17.424809,-15.776882,-14.001608,-12.059613,-9.839225,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
62.0,-46.883755,-45.77513,-44.66649,-43.548138,-42.41999,-41.282036,-40.144077,-38.996315,-37.84854,-36.68116,-35.503967,-34.31698,-33.12018,-31.913568,-30.687344,-29.441507,-28.17614,-26.891068,-25.58638,-24.242464,-22.869127,-21.456558,-19.98514,-18.464684,-16.855968,-15.139451,-13.285724,-11.216243,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
61.0,-46.677795,-45.559364,-44.440914,-43.322563,-42.18461,-41.046654,-39.898888,-38.751125,-37.583736,-36.416355,-35.229355,-34.03256,-32.82595,-31.599726,-30.363693,-29.10805,-27.832874,-26.528187,-25.194077,-23.840353,-22.437593,-20.995602,-19.49476,-17.925266,-16.257706,-14.482407,-12.520806,-10.304226,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
60.0,-46.46203,-45.343597,-44.225147,-43.08718,-41.949226,-40.81127,-39.653698,-38.496128,-37.31893,-36.141743,-34.944935,-33.74814,-32.521915,-31.29569,-30.040043,-28.764784,-27.479801,-26.155499,-24.801773,-23.418627,-21.996252,-20.51503,-18.984766,-17.366234,-15.64967,-13.786136,-11.716662,-9.303949,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
59.0,-46.25607,-45.12783,-43.999573,-42.861607,-41.713844,-40.566082,-39.40851,-38.24113,-37.063934,-35.86713,-34.670322,-33.45391,-32.227688,-30.97204,-29.716393,-28.421518,-27.11692,-25.78281,-24.40947,-22.9969,-21.545103,-20.034458,-18.455156,-16.787586,-15.002432,-13.050638,-10.843872,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
58.0,-46.040302,-44.912064,-43.774,-42.636032,-41.478462,-40.320892,-39.15351,-37.976326,-36.78932,-35.592518,-34.385902,-33.159683,-31.913847,-30.658197,-29.382935,-28.078253,-26.75404,-25.390507,-24.007359,-22.565367,-21.084146,-19.544079,-17.91574,-16.199131,-14.335581,-12.275914,-9.902435,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
57.0,-45.824535,-44.696297,-43.548424,-42.40065,-41.24308,-40.075703,-38.90832,-37.72133,-36.524517,-35.317905,-34.101482,-32.865456,-31.609812,-30.334547,-29.039669,-27.72518,-26.381351,-25.00801,-23.585632,-22.133833,-20.613382,-19.034084,-17.366514,-15.581294,-13.63931,-11.452157,-8.853126,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
56.0,-45.618576,-44.470722,-43.32285,-42.175076,-41.007698,-39.830513,-38.653324,-37.456524,-36.259712,-35.043293,-33.807255,-32.56142,-31.295969,-30.010897,-28.706211,-27.372107,-26.008663,-24.6059,-23.173714,-21.682684,-20.13281,-18.504475,-16.787867,-14.934056,-12.894006,-10.559753,-7.739057,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
55.0,-45.40281,-44.254955,-43.097275,-41.939693,-40.76251,-39.585323,-38.398327,-37.201527,-35.9851,-34.758873,-33.513027,-32.257385,-30.982126,-29.687246,-28.362946,-27.009226,-25.626167,-24.203789,-22.74218,-21.221727,-19.642431,-17.974865,-16.189604,-14.267205,-12.109475,-9.588897,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
