ms,pos_z,vel_z,accel_z
5910,-381.64197,-87.30783,-9.80665
5911,-382.51602,-87.4059,-9.80665
5912,-383.39105,-87.50397,-9.80665
5913,-384.26706,-87.602036,-9.80665
5914,-385.14407,-87.7001,-9.80665
5915,-386.02206,-87.79817,-9.80665
5916,-386.90103,-87.89624,-9.80665
5917,-387.78098,-87.99431,-9.80665
5918,-388.6619,-88.09238,-9.80665
5919,-389.5438,-88.190445,-9.80665
5920,-390.42667,-88.28851,-9.80665
5921,-391.31055,-88.38658,-9.80665
5922,-392.1954,-88.48465,-9.80665
5923,-393.08124,-88.58272,-9.80665
5924,-393.96805,-88.680786,-9.80665
5925,-394.85583,-88.778854,-9.80665
5926,-395.7446,-88.87692,-9.80665
5927,-396.63434,-88.97499,-9.80665
5928,-397.52505,-89.07306,-9.80665
5929,-398.41678,-89.17113,-9.80665
5930,-399.30948,-89.269196,-9.80665
5931,-400.20316,-89.36726,-9.80665
5932,-401.0978,-89.46533,-9.80665
5933,-401.99344,-89.5634,-9.80665
5934,-402.89005,-89.66147,-9.80665
5935,-403.78763,-89.75954,-9.80665
5936,-404.68622,-89.857605,-9.80665
5937,-405.5858,-89.95567,-9.80665
5938,-406.48633,-90.05374,-9.80665
5939,-407.38785,-90.15181,-9.80665
5940,-408.29034,-90.24988,-9.80665
5941,-409.19382,-90.347946,-9.80665
5942,-410.09827,-90.446014,-9.80665
5943,-411.0037,-90.54408,-9.80665
5944,-411.91013,-90.64215,-9.80665
5945,-412.81754,-90.74022,-9.80665
5946,-413.72592,-90.83829,-9.80665
5947,-414.63528,-90.936356,-9.80665
5948,-415.54562,-91.034424,-9.80665
5949,-416.45694,-91.13249,-9.80665
5950,-417.36923,-91.23056,-9.80665
5951,-418.28253,-91.32863,-9.80665
5952,-419.1968,-91.4267,-9.80665
5953,-420.11206,-91.524765,-9.80665
5954,-421.0283,-91.62283,-9.80665
5955,-421.9455,-91.7209,-9.80665
5956,-422.86368,-91.81897,-9.80665
5957,-423.78284,-91.91704,-9.80665
5958,-424.703,-92.01511,-9.80665
5959,-425.62415,-92.113174,-9.80665
5960,-426.54626,-92.21124,-9.80665
5961,-427.46936,-92.30931,-9.80665
5962,-428.39343,-92.40738,-9.80665
5963,-429.31848,-92.50545,-9.80665
5964,-430.2445,-92.603516,-9.80665
5965,-431.1715,-92.701584,-9.80665
5966,-432.09952,-92.79965,-9.80665
5967,-433.0285,-92.89772,-9.80665
5968,-433.95847,-92.99579,-9.80665
5969,-434.8894,-93.09386,-9.80665
5970,-435.82132,-93.191925,-9.80665
5971,-436.7542,-93.28999,-9.80665
5972,-437.68808,-93.38806,-9.80665
5973,-438.62296,-93.48613,-9.80665
5974,-439.5588,-93.5842,-9.80665
5975,-440.49564,-93.68227,-9.80665
5976,-441.43344,-93.780334,-9.80665
5977,-442.37222,-93.8784,-9.80665
5978,-443.31198,-93.97647,-9.80665
5979,-444.25272,-94.07454,-9.80665
5980,-445.19443,-94.17261,-9.80665
5981,-446.13715,-94.270676,-9.80665
5982,-447.08084,-94.368744,-9.80665
5983,-448.0255,-94.46681,-9.80665
5984,-448.97116,-94.56488,-9.80665
5985,-449.9178,-94.66295,-9.80665
5986,-450.8654,-94.76102,-9.80665
5987,-451.81396,-94.859085,-9.80665
5988,-452.76355,-94.95715,-9.80665
5989,-453.7141,-95.05522,-9.80665
5990,-454.66565,-95.15329,-9.80665
5991,-455.61816,-95.25136,-9.80665
5992,-456.57166,-95.34943,-9.80665
5993,-457.52612,-95.447495,-9.80665
5994,-458.48157,-95.54556,-9.80665
5995,-459.43802,-95.64363,-9.80665
5996,-460.39545,-95.7417,-9.80665
5997,-461.35385,-95.83977,-9.80665
5998,-462.31323,-95.937836,-9.80665
5999,-463.2736,-96.035904,-9.80665
6000,-464.23492,-96.13397,-9.80665
6001,-465.19724,-96.23204,-9.80665
6002,-466.16052,-96.33011,-9.80665
6003,-467.12482,-96.42818,-9.80665
6004,-468.0901,-96.526245,-9.80665
6005,-469.05634,-96.62431,-9.80665
6006,-470.02356,-96.72238,-9.80665
6007,-470.99176,-96.82045,-9.80665
6008,-471.96094,-96.91852,-9.80665
6009,-472.9311,-97.01659,-9.80665
6010,-473.90225,-97.114655,-9.80665
6011,-474.8744,-97.21272,-9.80665
6012,-475.8475,-97.31079,-9.80665
6013,-476.8216,-97.40886,-9.80665
6014,-477.79666,-97.50693,-9.80665
6015,-478.7727,-97.604996,-9.80665
6016,-479.74973,-97.703064,-9.80665
6017,-480.72772,-97.80113,-9.80665
6018,-481.70673,-97.8992,-9.80665
6019,-482.6867,-97.99727,-9.80665
6020,-483.66766,-98.09534,-9.80665
6021,-484.6496,-98.193405,-9.80665
6022,-485.6325,-98.29147,-9.80665
6023,-486.6164,-98.38954,-9.80665
6024,-487.60126,-98.48761,-9.80665
6025,-488.58713,-98.58568,-9.80665
6026,-489.57397,-98.68375,-9.80665
6027,-490.5618,-98.781815,-9.80665
6028,-491.5506,-98.87988,-9.80665
6029,-492.54037,-98.97795,-9.80665
6030,-493.53113,-99.07602,-9.80665
6031,-494.52286,-99.17409,-9.80665
6032,-495.5156,-99.272156,-9.80665
6033,-496.5093,-99.370224,-9.80665
6034,-497.504,-99.46829,-9.80665
6035,-498.49966,-99.56636,-9.80665
6036,-499.4963,-99.66443,-9.80665
6037,-500.49393,-99.7625,-9.80665
6038,-501.49252,-99.860565,-9.80665
6039,-502.4921,-99.95863,-9.80665
6040,-503.49268,-100.0567,-9.80665
6041,-504.49423,-100.15477,-9.80665
6042,-505.49677,-100.25284,-9.80665
6043,-506.50027,-100.35091,-9.80665
6044,-507.50476,-100.448975,-9.80665
6045,-508.51022,-100.54704,-9.80665
6046,-509.51666,-100.64511,-9.80665
6047,-510.5241,-100.74318,-9.80665
6048,-511.53253,-100.84125,-9.80665
6049,-512.54193,-100.939316,-9.80665
6050,-513.5523,-101.037384,-9.80665
6051,-514.56366,-101.13545,-9.80665
6052,-515.576,-101.23352,-9.80665
6053,-516.5893,-101.33159,-9.80665
6054,-517.6036,-101.42966,-9.80665
6055,-518.61884,-101.527725,-9.80665
6056,-519.6351,-101.62579,-9.80665
6057,-520.6523,-101.72386,-9.80665
6058,-521.67053,-101.82193,-9.80665
6059,-522.68976,-101.92,-9.80665
6060,-523.70996,-102.01807,-9.80665
6061,-524.73114,-102.116135,-9.80665
6062,-525.7533,-102.2142,-9.80665
6063,-526.7764,-102.31227,-9.80665
6064,-527.80054,-102.41034,-9.80665
6065,-528.8256,-102.50841,-9.80665
6066,-529.8517,-102.606476,-9.80665
6067,-530.8787,-102.704544,-9.80665
6068,-531.90674,-102.80261,-9.80665
6069,-532.9357,-102.90068,-9.80665
6070,-533.9657,-102.99875,-9.80665
6071,-534.99664,-103.09682,-9.80665
6072,-536.02856,-103.194885,-9.80665
6073,-537.0615,-103.29295,-9.80665
6074,-538.09546,-103.39102,-9.80665
6075,-539.1304,-103.48909,-9.80665
6076,-540.16626,-103.58716,-9.80665
6077,-541.2031,-103.68523,-9.80665
6078,-542.24097,-103.783295,-9.80665
6079,-543.2798,-103.88136,-9.80665
6080,-544.3196,-103.97943,-9.80665
6081,-545.36035,-104.0775,-9.80665
6082,-546.4021,-104.17557,-9.80665
6083,-547.4448,-104.273636,-9.80665
6084,-548.4885,-104.371704,-9.80665
6085,-549.5332,-104.46977,-9.80665
6086,-550.57886,-104.56784,-9.80665
6087,-551.6255,-104.66591,-9.80665
6088,-552.67316,-104.76398,-9.80665
6089,-553.7218,-104.862045,-9.80665
6090,-554.7714,-104.96011,-9.80665
6091,-555.822,-105.05818,-9.80665
6092,-556.8736,-105.15625,-9.80665
6093,-557.92615,-105.25432,-9.80665
6094,-558.9797,-105.35239,-9.80665
6095,-560.0342,-105.450455,-9.80665
6096,-561.08966,-105.54852,-9.80665
6097,-562.1461,-105.64659,-9.80665
6098,-563.20355,-105.74466,-9.80665
6099,-564.26196,-105.84273,-9.80665
6100,-565.32135,-105.940796,-9.80665
6101,-566.3817,-106.038864,-9.80665
6102,-567.44305,-106.13693,-9.80665
6103,-568.50543,-106.235,-9.80665
6104,-569.5688,-106.33307,-9.80665
6105,-570.6331,-106.43114,-9.80665
6106,-571.6984,-106.529205,-9.80665
6107,-572.7647,-106.62727,-9.80665
6108,-573.832,-106.72534,-9.80665
6109,-574.9002,-106.82341,-9.80665
6110,-575.9694,-106.92148,-9.80665
6111,-577.0396,-107.01955,-9.80665
6112,-578.1108,-107.117615,-9.80665
6113,-579.1829,-107.21568,-9.80665
6114,-580.25604,-107.31375,-9.80665
6115,-581.33014,-107.41182,-9.80665
6116,-582.4052,-107.50989,-9.80665
6117,-583.48126,-107.607956,-9.80665
6118,-584.55835,-107.706024,-9.80665
6119,-585.6364,-107.80409,-9.80665
6120,-586.71545,-107.90216,-9.80665
6121,-587.7955,-108.00023,-9.80665
6122,-588.87646,-108.0983,-9.80665
6123,-589.95844,-108.196365,-9.80665
6124,-591.0414,-108.29443,-9.80665
6125,-592.1253,-108.3925,-9.80665
6126,-593.2102,-108.49057,-9.80665
6127,-594.2961,-108.58864,-9.80665
6128,-595.38293,-108.68671,-9.80665
6129,-596.47076,-108.784775,-9.80665
6130,-597.5596,-108.88284,-9.80665
6131,-598.64935,-108.98091,-9.80665
6132,-599.7401,-109.07898,-9.80665
6133,-600.8319,-109.17705,-9.80665
6134,-601.9247,-109.275116,-9.80665
6135,-603.01843,-109.373184,-9.80665
6136,-604.11316,-109.47125,-9.80665
6137,-605.20886,-109.56932,-9.80665
6138,-606.30554,-109.66739,-9.80665
6139,-607.4032,-109.76546,-9.80665
6140,-608.50183,-109.863525,-9.80665
6141,-609.60144,-109.96159,-9.80665
6142,-610.702,-110.05966,-9.80665
6143,-611.8036,-110.15773,-9.80665
6144,-612.9061,-110.2558,-9.80665
6145,-614.00964,-110.35387,-9.80665
6146,-615.11414,-110.451935,-9.80665
6147,-616.21967,-110.55,-9.80665
6148,-617.3262,-110.64807,-9.80665
6149,-618.43365,-110.74614,-9.80665
6150,-619.5421,-110.84421,-9.80665
6151,-620.65155,-110.942276,-9.80665
6152,-621.76196,-111.040344,-9.80665
6153,-622.87335,-111.13841,-9.80665
6154,-623.9857,-111.23648,-9.80665
6155,-625.09906,-111.33455,-9.80665
6156,-626.2134,-111.43262,-9.80665
6157,-627.3287,-111.530685,-9.80665
6158,-628.44495,-111.62875,-9.80665
6159,-629.5622,-111.72682,-9.80665
6160,-630.6804,-111.82489,-9.80665
6161,-631.7996,-111.92296,-9.80665
6162,-632.91986,-112.02103,-9.80665
6163,-634.0411,-112.119095,-9.80665
6164,-635.16327,-112.21716,-9.80665
6165,-636.28644,-112.31523,-9.80665
6166,-637.4106,-112.4133,-9.80665
6167,-638.5357,-112.51137,-9.80665
6168,-639.6618,-112.609436,-9.80665
6169,-640.7889,-112.707504,-9.80665
6170,-641.91693,-112.80557,-9.80665
6171,-643.04596,-112.90364,-9.80665
6172,-644.17596,-113.00171,-9.80665
6173,-645.30695,-113.09978,-9.80665
6174,-646.4389,-113.197845,-9.80665
6175,-647.57184,-113.29591,-9.80665
6176,-648.70575,-113.39398,-9.80665
6177,-649.8407,-113.49205,-9.80665
6178,-650.9766,-113.59012,-9.80665
6179,-652.1135,-113.68819,-9.80665
6180,-653.2514,-113.786255,-9.80665
6181,-654.39026,-113.88432,-9.80665
6182,-655.5301,-113.98239,-9.80665
6183,-656.6709,-114.08046,-9.80665
6184,-657.8127,-114.17853,-9.80665
6185,-658.95544,-114.276596,-9.80665
6186,-660.0992,-114.374664,-9.80665
6187,-661.2439,-114.47273,-9.80665
6188,-662.3896,-114.5708,-9.80665
6189,-663.53625,-114.66887,-9.80665
6190,-664.6839,-114.76694,-9.80665
6191,-665.8325,-114.865005,-9.80665
6192,-666.9822,-114.96307,-9.80665
6193,-668.1328,-115.06114,-9.80665
6194,-669.2844,-115.15921,-9.80665
6195,-670.437,-115.25728,-9.80665
6196,-671.5906,-115.35535,-9.80665
6197,-672.7451,-115.453415,-9.80665
6198,-673.90063,-115.55148,-9.80665
6199,-675.0571,-115.64955,-9.80665
6200,-676.2146,-115.74762,-9.80665
6201,-677.37305,-115.84569,-9.80665
6202,-678.5325,-115.943756,-9.80665
6203,-679.6929,-116.041824,-9.80665
6204,-680.85425,-116.13989,-9.80665
6205,-682.0166,-116.23796,-9.80665
6206,-683.17993,-116.33603,-9.80665
6207,-684.3443,-116.4341,-9.80665
6208,-685.50964,-116.532166,-9.80665
6209,-686.67596,-116.63023,-9.80665
6210,-687.84326,-116.7283,-9.80665
6211,-689.01154,-116.82637,-9.80665
6212,-690.1808,-116.92444,-9.80665
6213,-691.351,-117.02251,-9.80665
6214,-692.5222,-117.120575,-9.80665
6215,-693.6944,-117.21864,-9.80665
6216,-694.86755,-117.31671,-9.80665
6217,-696.0417,-117.41478,-9.80665
6218,-697.2168,-117.51285,-9.80665
6219,-698.3929,-117.610916,-9.80665
6220,-699.56995,-117.708984,-9.80665
6221,-700.74805,-117.80705,-9.80665
6222,-701.9271,-117.90512,-9.80665
6223,-703.1072,-118.00319,-9.80665
6224,-704.2882,-118.10126,-9.80665
6225,-705.4702,-118.199326,-9.80665
6226,-706.6532,-118.29739,-9.80665
6227,-707.83716,-118.39546,-9.80665
6228,-709.0221,-118.49353,-9.80665
6229,-710.208,-118.5916,-9.80665
6230,-711.3949,-118.68967,-9.80665
6231,-712.58276,-118.787735,-9.80665
6232,-713.7716,-118.8858,-9.80665
6233,-714.9614,-118.98387,-9.80665
6234,-716.1522,-119.08194,-9.80665
6235,-717.344,-119.18001,-9.80665
6236,-718.5368,-119.278076,-9.80665
6237,-719.7306,-119.376144,-9.80665
6238,-720.92535,-119.47421,-9.80665
6239,-722.1211,-119.57228,-9.80665
6240,-723.3178,-119.67035,-9.80665
6241,-724.5155,-119.76842,-9.80665
6242,-725.7142,-119.866486,-9.80665
6243,-726.9138,-119.964554,-9.80665
6244,-728.11444,-120.06262,-9.80665
6245,-729.31604,-120.16069,-9.80665
6246,-730.5186,-120.25876,-9.80665
6247,-731.72217,-120.35683,-9.80665
6248,-732.9267,-120.454895,-9.80665
6249,-734.1322,-120.55296,-9.80665
6250,-735.3387,-120.65103,-9.80665
6251,-736.5462,-120.7491,-9.80665
6252,-737.7547,-120.84717,-9.80665
6253,-738.9642,-120.94524,-9.80665
6254,-740.1746,-121.043304,-9.80665
6255,-741.38605,-121.14137,-9.80665
6256,-742.59845,-121.23944,-9.80665
6257,-743.8118,-121.33751,-9.80665
6258,-745.0262,-121.43558,-9.80665
6259,-746.2415,-121.533646,-9.80665
6260,-747.4578,-121.631714,-9.80665
6261,-748.6751,-121.72978,-9.80665
6262,-749.8934,-121.82785,-9.80665
6263,-751.1126,-121.92592,-9.80665
6264,-752.3328,-122.02399,-9.80665
6265,-753.554,-122.122055,-9.80665
6266,-754.77625,-122.22012,-9.80665
6267,-755.99945,-122.31819,-9.80665
6268,-757.22363,-122.41626,-9.80665
6269,-758.4488,-122.51433,-9.80665
6270,-759.6749,-122.6124,-9.80665
6271,-760.90204,-122.710464,-9.80665
6272,-762.1301,-122.80853,-9.80665
6273,-763.3592,-122.9066,-9.80665
6274,-764.58923,-123.00467,-9.80665
6275,-765.82025,-123.10274,-9.80665
6276,-767.05225,-123.200806,-9.80665
6277,-768.2852,-123.298874,-9.80665
6278,-769.51917,-123.39694,-9.80665
6279,-770.7541,-123.49501,-9.80665
6280,-771.99,-123.59308,-9.80665
6281,-773.2269,-123.69115,-9.80665
6282,-774.46484,-123.789215,-9.80665
6283,-775.70374,-123.88728,-9.80665
6284,-776.9436,-123.98535,-9.80665
6285,-778.18445,-124.08342,-9.80665
6286,-779.4263,-124.18149,-9.80665
6287,-780.66907,-124.27956,-9.80665
6288,-781.91284,-124.377625,-9.80665
6289,-783.1576,-124.47569,-9.80665
6290,-784.4033,-124.57376,-9.80665
6291,-785.65,-124.67183,-9.80665
6292,-786.8977,-124.7699,-9.80665
6293,-788.14636,-124.867966,-9.80665
6294,-789.396,-124.966034,-9.80665
6295,-790.64667,-125.0641,-9.80665
6296,-791.8983,-125.16217,-9.80665
6297,-793.15094,-125.26024,-9.80665
6298,-794.40454,-125.35831,-9.80665
6299,-795.6591,-125.456375,-9.80665
6300,-796.9147,-125.55444,-9.80665
6301,-798.1712,-125.65251,-9.80665
6302,-799.4287,-125.75058,-9.80665
6303,-800.6872,-125.84865,-9.80665
6304,-801.94666,-125.94672,-9.80665
6305,-803.2071,-126.044785,-9.80665
6306,-804.4685,-126.14285,-9.80665
6307,-805.7309,-126.24092,-9.80665
6308,-806.99426,-126.33899,-9.80665
6309,-808.2586,-126.43706,-9.80665
6310,-809.524,-126.535126,-9.80665
6311,-810.79034,-126.633194,-9.80665
6312,-812.0577,-126.73126,-9.80665
6313,-813.326,-126.82933,-9.80665
6314,-814.5953,-126.9274,-9.80665
6315,-815.86554,-127.02547,-9.80665
6316,-817.1368,-127.123535,-9.80665
6317,-818.409,-127.2216,-9.80665
6318,-819.6822,-127.31967,-9.80665
6319,-820.95636,-127.41774,-9.80665
6320,-822.2315,-127.51581,-9.80665
6321,-823.5076,-127.61388,-9.80665
6322,-824.7847,-127.711945,-9.80665
6323,-826.0628,-127.81001,-9.80665
6324,-827.34186,-127.90808,-9.80665
6325,-828.62195,-128.00615,-9.80665
6326,-829.903,-128.10422,-9.80665
6327,-831.18506,-128.20229,-9.80665
6328,-832.4681,-128.30035,-9.80665
6329,-833.7521,-128.39842,-9.80665
6330,-835.03705,-128.49649,-9.80665
6331,-836.323,-128.59456,-9.80665
6332,-837.6099,-128.69263,-9.80665
6333,-838.8978,-128.7907,-9.80665
6334,-840.1867,-128.88876,-9.80665
6335,-841.47656,-128.98683,-9.80665
6336,-842.7674,-129.0849,-9.80665
6337,-844.0592,-129.18297,-9.80665
6338,-845.352,-129.28104,-9.80665
6339,-846.64575,-129.3791,-9.80665
6340,-847.94055,-129.47717,-9.80665
6341,-849.2363,-129.57524,-9.80665
6342,-850.5331,-129.67331,-9.80665
6343,-851.8308,-129.77138,-9.80665
6344,-853.1295,-129.86945,-9.80665
6345,-854.4292,-129.96751,-9.80665
6346,-855.72986,-130.06558,-9.80665
6347,-857.0315,-130.16365,-9.80665
6348,-858.3341,-130.26172,-9.80665
6349,-859.6377,-130.35979,-9.80665
6350,-860.94226,-130.45786,-9.80665
6351,-862.2478,-130.55592,-9.80665
6352,-863.5543,-130.65399,-9.80665
6353,-864.8618,-130.75206,-9.80665
6354,-866.1703,-130.85013,-9.80665
6355,-867.4798,-130.9482,-9.80665
6356,-868.7903,-131.04626,-9.80665
6357,-870.10175,-131.14433,-9.80665
6358,-871.4142,-131.2424,-9.80665
6359,-872.7276,-131.34047,-9.80665
6360,-874.042,-131.43854,-9.80665
6361,-875.35736,-131.5366,-9.80665
6362,-876.6737,-131.63467,-9.80665
6363,-877.991,-131.73274,-9.80665
6364,-879.3093,-131.83081,-9.80665
6365,-880.6286,-131.92888,-9.80665
6366,-881.94885,-132.02695,-9.80665
6367,-883.2701,-132.12502,-9.80665
6368,-884.5923,-132.22308,-9.80665
6369,-885.9155,-132.32115,-9.80665
6370,-887.23975,-132.41922,-9.80665
6371,-888.56494,-132.51729,-9.80665
6372,-889.8911,-132.61536,-9.80665
6373,-891.21826,-132.71342,-9.80665
6374,-892.5464,-132.8115,-9.80665
6375,-893.8755,-132.90956,-9.80665
6376,-895.20557,-133.00763,-9.80665
6377,-896.5366,-133.1057,-9.80665
6378,-897.86865,-133.20377,-9.80665
6379,-899.20166,-133.30183,-9.80665
6380,-900.53564,-133.3999,-9.80665
6381,-901.8706,-133.49797,-9.80665
6382,-903.20654,-133.59604,-9.80665
6383,-904.54346,-133.6941,-9.80665
6384,-905.8814,-133.79218,-9.80665
6385,-907.22034,-133.89024,-9.80665
6386,-908.56024,-133.98831,-9.80665
6387,-909.9011,-134.08638,-9.80665
6388,-911.243,-134.18445,-9.80665
6389,-912.5858,-134.28252,-9.80665
6390,-913.9296,-134.38058,-9.80665
6391,-915.2744,-134.47865,-9.80665
6392,-916.6202,-134.57672,-9.80665
6393,-917.9669,-134.67479,-9.80665
6394,-919.31464,-134.77286,-9.80665
6395,-920.6633,-134.87093,-9.80665
6396,-922.013,-134.969,-9.80665
6397,-923.36365,-135.06706,-9.80665
6398,-924.7153,-135.16513,-9.80665
6399,-926.06793,-135.2632,-9.80665
6400,-927.4216,-135.36127,-9.80665
6401,-928.7762,-135.45934,-9.80665
6402,-930.1318,-135.5574,-9.80665
6403,-931.48834,-135.65547,-9.80665
6404,-932.8459,-135.75354,-9.80665
6405,-934.2044,-135.85161,-9.80665
6406,-935.5639,-135.94968,-9.80665
6407,-936.9244,-136.04774,-9.80665
6408,-938.2858,-136.14581,-9.80665
6409,-939.64825,-136.24388,-9.80665
6410,-941.01166,-136.34195,-9.80665
6411,-942.37604,-136.44002,-9.80665
6412,-943.7414,-136.53809,-9.80665
6413,-945.1077,-136.63615,-9.80665
6414,-946.4751,-136.73422,-9.80665
6415,-947.84344,-136.83229,-9.80665
6416,-949.21277,-136.93036,-9.80665
6417,-950.58307,-137.02843,-9.80665
6418,-951.95435,-137.1265,-9.80665
6419,-953.3266,-137.22456,-9.80665
6420,-954.6998,-137.32263,-9.80665
6421,-956.07404,-137.4207,-9.80665
6422,-957.4492,-137.51877,-9.80665
6423,-958.8254,-137.61684,-9.80665
6424,-960.2025,-137.7149,-9.80665
6425,-961.5806,-137.81297,-9.80665
6426,-962.9597,-137.91104,-9.80665
6427,-964.3398,-138.00911,-9.80665
6428,-965.7208,-138.10718,-9.80665
6429,-967.1029,-138.20525,-9.80665
6430,-968.48596,-138.30331,-9.80665
6431,-969.87,-138.40138,-9.80665
6432,-971.255,-138.49945,-9.80665
6433,-972.641,-138.59752,-9.80665
6434,-974.02795,-138.69559,-9.80665
6435,-975.4159,-138.79366,-9.80665
6436,-976.8048,-138.89172,-9.80665
6437,-978.1947,-138.98979,-9.80665
6438,-979.5856,-139.08786,-9.80665
6439,-980.9774,-139.18593,-9.80665
6440,-982.37024,-139.284,-9.80665
6441,-983.76404,-139.38206,-9.80665
6442,-985.1588,-139.48013,-9.80665
6443,-986.55457,-139.5782,-9.80665
6444,-987.95135,-139.67627,-9.80665
6445,-989.3491,-139.77434,-9.80665
6446,-990.74786,-139.8724,-9.80665
6447,-992.1476,-139.97047,-9.80665
6448,-993.5483,-140.06854,-9.80665
6449,-994.94995,-140.16661,-9.80665
6450,-996.3526,-140.26468,-9.80665
6451,-997.7562,-140.36275,-9.80665
6452,-999.1608,-140.46082,-9.80665
6453,-1000.5664,-140.55888,-9.80665
6454,-1001.97296,-140.65695,-9.80665
6455,-1003.3805,-140.75502,-9.80665
6456,-1004.789,-140.85309,-9.80665
6457,-1006.1985,-140.95116,-9.80665
6458,-1007.609,-141.04922,-9.80665
6459,-1009.0205,-141.1473,-9.80665
6460,-1010.433,-141.24536,-9.80665
6461,-1011.84644,-141.34343,-9.80665
6462,-1013.26086,-141.4415,-9.80665
6463,-1014.6763,-141.53957,-9.80665
6464,-1016.09265,-141.63763,-9.80665
6465,-1017.51,-141.7357,-9.80665
6466,-1018.92834,-141.83377,-9.80665
6467,-1020.34766,-141.93184,-9.80665
6468,-1021.76794,-142.0299,-9.80665
6469,-1023.1892,-142.12798,-9.80665
6470,-1024.6115,-142.22604,-9.80665
6471,-1026.0347,-142.32411,-9.80665
6472,-1027.4589,-142.42218,-9.80665
6473,-1028.884,-142.52025,-9.80665
6474,-1030.3102,-142.61832,-9.80665
6475,-1031.7373,-142.71638,-9.80665
6476,-1033.1654,-142.81445,-9.80665
6477,-1034.5945,-142.91252,-9.80665
6478,-1036.0245,-143.01059,-9.80665
6479,-1037.4556,-143.10866,-9.80665
6480,-1038.8876,-143.20673,-9.80665
6481,-1040.3207,-143.3048,-9.80665
6482,-1041.7548,-143.40286,-9.80665
6483,-1043.1898,-143.50093,-9.80665
6484,-1044.6259,-143.599,-9.80665
6485,-1046.0629,-143.69707,-9.80665
6486,-1047.5009,-143.79514,-9.80665
6487,-1048.9398,-143.8932,-9.80665
6488,-1050.3798,-143.99127,-9.80665
6489,-1051.8207,-144.08934,-9.80665
6490,-1053.2626,-144.18741,-9.80665
6491,-1054.7054,-144.28548,-9.80665
6492,-1056.1493,-144.38354,-9.80665
6493,-1057.5941,-144.48161,-9.80665
6494,-1059.0399,-144.57968,-9.80665
6495,-1060.4867,-144.67775,-9.80665
6496,-1061.9344,-144.77582,-9.80665
6497,-1063.3832,-144.87389,-9.80665
6498,-1064.8329,-144.97195,-9.80665
6499,-1066.2836,-145.07002,-9.80665
6500,-1067.7352,-145.16809,-9.80665
6501,-1069.1879,-145.26616,-9.80665
6502,-1070.6415,-145.36423,-9.80665
6503,-1072.0961,-145.4623,-9.80665
6504,-1073.5516,-145.56036,-9.80665
6505,-1075.0082,-145.65843,-9.80665
6506,-1076.4657,-145.7565,-9.80665
6507,-1077.9242,-145.85457,-9.80665
6508,-1079.3837,-145.95264,-9.80665
6509,-1080.8441,-146.0507,-9.80665
6510,-1082.3057,-146.14877,-9.80665
6511,-1083.7682,-146.24684,-9.80665
6512,-1085.2317,-146.34491,-9.80665
6513,-1086.6962,-146.44298,-9.80665
6514,-1088.1616,-146.54105,-9.80665
6515,-1089.628,-146.63911,-9.80665
6516,-1091.0955,-146.73718,-9.80665
6517,-1092.5638,-146.83525,-9.80665
6518,-1094.0332,-146.93332,-9.80665
6519,-1095.5035,-147.03139,-9.80665
6520,-1096.9749,-147.12946,-9.80665
6521,-1098.4471,-147.22752,-9.80665
6522,-1099.9204,-147.32559,-9.80665
6523,-1101.3947,-147.42366,-9.80665
6524,-1102.8699,-147.52173,-9.80665
6525,-1104.3461,-147.6198,-9.80665
6526,-1105.8232,-147.71786,-9.80665
6527,-1107.3014,-147.81593,-9.80665
6528,-1108.7805,-147.914,-9.80665
6529,-1110.2606,-148.01207,-9.80665
6530,-1111.7417,-148.11014,-9.80665
6531,-1113.2238,-148.2082,-9.80665
6532,-1114.7068,-148.30627,-9.80665
6533,-1116.1908,-148.40434,-9.80665
6534,-1117.6758,-148.50241,-9.80665
6535,-1119.1617,-148.60048,-9.80665
6536,-1120.6487,-148.69855,-9.80665
6537,-1122.1366,-148.79662,-9.80665
6538,-1123.6255,-148.89468,-9.80665
6539,-1125.1154,-148.99275,-9.80665
6540,-1126.6063,-149.09082,-9.80665
6541,-1128.0983,-149.18889,-9.80665
6542,-1129.5912,-149.28696,-9.80665
6543,-1131.0851,-149.38503,-9.80665
6544,-1132.58,-149.4831,-9.80665
6545,-1134.0758,-149.58116,-9.80665
6546,-1135.5726,-149.67923,-9.80665
6547,-1137.0704,-149.7773,-9.80665
6548,-1138.5692,-149.87537,-9.80665
6549,-1140.069,-149.97343,-9.80665
6550,-1141.5697,-150.0715,-9.80665
6551,-1143.0714,-150.16957,-9.80665
6552,-1144.5741,-150.26764,-9.80665
6553,-1146.0778,-150.3657,-9.80665
6554,-1147.5824,-150.46378,-9.80665
6555,-1149.088,-150.56184,-9.80665
6556,-1150.5946,-150.65991,-9.80665
6557,-1152.1022,-150.75798,-9.80665
6558,-1153.6107,-150.85605,-9.80665
6559,-1155.1202,-150.95412,-9.80665
6560,-1156.6307,-151.05219,-9.80665
6561,-1158.1422,-151.15025,-9.80665
6562,-1159.6547,-151.24832,-9.80665
6563,-1161.1681,-151.34639,-9.80665
6564,-1162.6825,-151.44446,-9.80665
6565,-1164.1979,-151.54253,-9.80665
6566,-1165.7142,-151.6406,-9.80665
6567,-1167.2316,-151.73866,-9.80665
6568,-1168.7499,-151.83673,-9.80665
6569,-1170.2692,-151.9348,-9.80665
6570,-1171.7896,-152.03287,-9.80665
6571,-1173.3109,-152.13094,-9.80665
